Label,LabelNum,PEAK,PMEAN,PEEP1,I,E,FTOT,VTE,VETOT,PR,SpO2
VAP-moderate_VC_Normal_60.0,20,18,7.8,3.5,1,2,13,458,5.94,57,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.8,3.6,1,2,13,457,5.93,58,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.8,3.6,1,2,13,457,5.93,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.7,3.6,1,2,13,454,5.93,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.8,3.6,1,2,13,457,5.94,59,99
VAP-moderate_VC_STCleakage_60.0,21,18,7.7,3.1,1,2,13,456,5.95,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.8,3.6,1,2,13,455,5.92,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.7,3.6,1,2,13,457,5.95,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.8,2.9,1,2,13,459,5.95,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.6,3.6,1,2,13,454,5.94,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.8,3.5,1,2,13,454,5.93,57,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.8,3.5,1,2,13,457,5.91,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.8,3.6,1,2,13,456,5.94,58,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.6,3.5,1,2,13,454,5.94,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.8,3.6,1,2,13,456,5.93,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.7,3.6,1,2,13,456,5.94,58,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.7,3.6,1,2,13,457,5.92,59,99
VAP-moderate_VC_STCleakage_60.0,21,18,7.7,2.9,1,2,13,456,5.95,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.7,3.5,1,2,13,456,5.92,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.7,3.5,1,2,13,453,5.9,58,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.8,3.5,1,2,13,456,5.94,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.7,3.6,1,2,13,456,5.93,57,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.7,3.6,1,2,13,456,5.93,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.8,3.6,1,2,13,454,5.92,58,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.8,3.5,1,2,13,456,5.93,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.7,3.6,1,2,13,456,5.91,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.8,2.9,1,2,13,458,5.94,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.7,3.5,1,2,13,454,5.93,58,99
VAP-moderate_VC_STCleakage_60.0,21,18,7.7,3.2,1,2,13,459,5.95,59,99
VAP-moderate_VC_STCleakage_60.0,21,18,7.7,2.9,1,2,13,456,5.95,57,99
VAP-moderate_VC_STCleakage_60.0,21,18,7.7,3.6,1,2,13,453,5.92,59,99
VAP-moderate_VC_STCleakage_60.0,21,18,7.6,2.9,1,2,13,456,5.93,58,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.7,3.6,1,2,13,456,5.93,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.6,3.5,1,2,13,454,5.94,59,99
VAP-moderate_VC_STCleakage_60.0,21,18,7.8,2.9,1,2,13,458,5.94,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.6,3.6,1,2,13,453,5.9,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.7,3.6,1,2,13,455,5.9,58,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.7,3.6,1,2,13,453,5.91,59,99
VAP-moderate_VC_STCleakage_60.0,21,19,7.7,3.6,1,2,13,455,5.92,57,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3.5,1,2,13,321,4.19,58,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,324,4.2,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3.1,1,2,13,323,4.2,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,323,4.2,58,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,322,4.19,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,321,4.17,57,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3.5,1,2,13,320,4.17,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,320,4.17,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3.1,1,2,13,321,4.18,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,2.9,1,2,13,322,4.19,58,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,323,4.19,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,320,4.16,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,322,4.18,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,2.9,1,2,13,322,4.2,58,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,2.9,1,2,13,321,4.18,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3.1,1,2,13,322,4.18,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,2.9,1,2,13,323,4.19,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,322,4.19,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,324,4.2,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,321,4.17,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7.4,2.9,1,2,14,326,4.46,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7.1,3,1,2,13,324,4.21,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7.1,3,1,2,13,323,4.2,58,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,2.9,1,2,13,321,4.19,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3.1,1,2,13,321,4.18,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,2.9,1,2,13,320,4.16,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,322,4.19,58,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3.1,1,2,13,323,4.19,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3.2,1,2,13,320,4.17,57,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,324,4.2,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,322,4.2,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,321,4.17,57,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,322,4.17,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,321,4.17,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3,1,2,13,320,4.16,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3.4,1,2,13,319,4.15,58,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3.1,1,2,13,321,4.17,59,99
VAP-moderate_VC_MTCleakage_60.0,22,16,7,3.1,1,2,13,321,4.17,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,2.9,1,2,13,322,4.18,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3.1,1,2,13,322,4.17,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,2.9,1,2,13,320,4.17,58,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,322,4.17,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3.2,1,2,13,321,4.2,57,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,2.9,1,2,13,322,4.17,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3.2,1,2,13,321,4.17,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,321,4.17,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,2.9,1,2,13,320,4.17,58,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,321,4.17,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3.1,1,2,13,320,4.17,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,319,4.17,58,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,321,4.17,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,319,4.16,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,320,4.17,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,319,4.14,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3.1,1,2,13,321,4.16,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,2.9,1,2,13,317,4.14,58,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3.2,1,2,13,319,4.14,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,2.9,1,2,13,320,4.16,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,319,4.17,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,318,4.14,58,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7.1,3.5,1,2,13,295,3.99,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3.5,1,2,13,322,4.18,57,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,319,4.15,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,2.9,1,2,13,321,4.16,58,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3.1,1,2,13,322,4.18,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3.1,1,2,13,321,4.18,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,322,4.17,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,321,4.2,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,320,4.17,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,322,4.18,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,2.9,1,2,13,321,4.16,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,324,4.2,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,2.9,1,2,13,320,4.16,58,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3.1,1,2,13,321,4.17,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,321,4.18,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,322,4.18,57,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3,1,2,13,323,4.2,59,99
VAP-moderate_VC_LTCleakage_60.0,23,16,7,3.1,1,2,13,321,4.17,58,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.5,3.8,1,2,16,438,4.36,59,98
VAP-moderate_VC_L1ETTblockage_60.0,24,19,8,3.7,1,2,13,456,5.92,57,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.7,1,2,13,454,5.91,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.7,1,2,13,455,5.91,57,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.7,1,2,13,455,5.9,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.8,3.7,1,2,13,453,5.93,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,18,5.8,3.7,1,2,15,406,3.37,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.7,3.6,1,2,13,440,5.33,57,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.7,1,2,13,442,5.76,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.5,1,2,13,443,5.76,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.5,1,2,13,443,5.77,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.7,1,2,13,443,5.78,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.5,1,2,13,443,5.79,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.5,1,2,13,443,5.77,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.7,1,2,13,443,5.78,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.5,1,2,13,443,5.78,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.6,1,2,13,443,5.78,58,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.7,1,2,13,443,5.78,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.6,1,2,13,443,5.78,58,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.5,1,2,13,443,5.79,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.7,1,2,13,443,5.78,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.7,1,2,13,443,5.78,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.7,1,2,13,443,5.79,58,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.5,1,2,13,444,5.78,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.7,1,2,13,445,5.79,58,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.7,1,2,13,446,5.79,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.7,1,2,13,443,5.79,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.5,1,2,13,444,5.78,59,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.5,1,2,13,445,5.78,58,99
VAP-moderate_VC_L1ETTblockage_60.0,24,19,7.9,3.5,1,2,13,445,5.79,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8,2.9,1,2,13,457,5.95,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.1,3.6,1,2,13,455,5.9,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.5,1,2,13,453,5.92,58,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.6,1,2,13,455,5.93,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.1,3.7,1,2,13,455,5.93,57,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.6,1,2,13,457,5.94,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.1,3.7,1,2,13,456,5.91,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.6,1,2,13,453,5.92,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.1,2.9,1,2,13,459,5.93,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.6,1,2,13,456,5.92,57,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.1,3.7,1,2,13,456,5.91,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.1,3.6,1,2,13,456,5.93,58,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.6,1,2,13,456,5.92,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.6,1,2,13,455,5.92,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.7,1,2,13,455,5.92,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.7,1,2,13,454,5.92,58,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.6,1,2,13,455,5.92,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.7,1,2,13,455,5.92,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.5,1,2,13,455,5.92,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.6,1,2,13,455,5.92,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.1,3.7,1,2,13,454,5.92,58,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.6,1,2,13,456,5.92,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.1,3.7,1,2,13,454,5.89,57,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.1,3.7,1,2,13,454,5.89,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.7,1,2,13,455,5.91,57,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.7,1,2,13,454,5.91,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.6,1,2,13,454,5.9,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.7,1,2,13,453,5.9,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.6,1,2,13,454,5.91,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.1,3,1,2,13,454,5.92,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.7,1,2,13,454,5.9,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,18,8.2,3,1,2,13,458,5.94,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,18,8.1,2.9,1,2,13,457,5.92,57,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.6,1,2,13,453,5.89,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.6,1,2,13,454,5.9,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.2,3.6,1,2,13,453,5.9,59,99
VAP-moderate_VC_L2ETTblockage_60.0,25,19,8.1,3.7,1,2,13,452,5.88,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.8,1,2,13,453,5.89,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,454,5.9,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,3,1,2,13,454,5.9,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,455,5.91,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.8,1,2,13,454,5.9,58,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,455,5.91,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,3,1,2,13,454,5.9,57,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,3,1,2,13,455,5.91,58,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,3,1,2,13,454,5.9,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,455,5.91,58,99
VAP-moderate_VC_L3ETTblockage_60.0,26,28,9.8,2.8,1,2,13,454,5.91,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,3.1,1,2,13,455,5.91,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,455,5.91,58,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.8,1,2,13,454,5.91,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,455,5.91,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,3,1,2,13,455,5.91,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.8,1,2,13,455,5.92,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.8,1,2,13,456,5.92,58,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.8,1,2,13,455,5.91,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,28,9.8,2.8,1,2,13,456,5.93,57,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,456,5.92,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,456,5.93,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,3,1,2,13,455,5.92,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,456,5.92,58,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,455,5.92,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,3,1,2,13,455,5.91,58,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,455,5.92,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.8,1,2,13,455,5.92,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,456,5.93,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,456,5.93,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,3.1,1,2,13,455,5.92,58,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,456,5.92,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.8,1,2,13,457,5.93,58,99
VAP-moderate_VC_L3ETTblockage_60.0,26,28,9.8,2.9,1,2,13,455,5.92,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.8,1,2,13,456,5.92,58,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,455,5.92,59,99
VAP-moderate_VC_L3ETTblockage_60.0,26,27,9.8,2.9,1,2,13,456,5.92,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,411,5.34,58,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,411,5.34,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,2.9,1,2,13,411,5.34,57,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,2.9,1,2,13,412,5.35,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,413,5.36,57,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,412,5.35,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,411,5.35,58,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,2.9,1,2,13,413,5.36,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,413,5.36,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,413,5.37,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3.1,1,2,13,413,5.36,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,412,5.36,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,412,5.36,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,413,5.37,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3.1,1,2,13,412,5.36,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,414,5.37,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,2.9,1,2,13,413,5.37,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,2.9,1,2,13,414,5.38,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3.1,1,2,13,413,5.37,57,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,413,5.37,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,414,5.38,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,2.9,1,2,13,415,5.39,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,415,5.4,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3.1,1,2,13,414,5.39,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,2.9,1,2,13,415,5.4,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,2.9,1,2,13,415,5.39,58,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,415,5.4,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,416,5.4,58,99
VAP-moderate_VC_20DETTblockage_60.0,27,33,11,2.9,1,2,13,416,5.41,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,416,5.41,58,99
VAP-moderate_VC_20DETTblockage_60.0,27,33,11,2.9,1,2,13,415,5.4,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,415,5.4,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,3,1,2,13,415,5.39,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,2.9,1,2,13,415,5.39,59,99
VAP-moderate_VC_20DETTblockage_60.0,27,33,11,2.9,1,2,13,416,5.41,58,99
VAP-moderate_VC_20DETTblockage_60.0,27,32,11,2.9,1,2,13,416,5.4,59,99
VAP-moderate_VC_25DETTblockage_60.0,28,40,7,2.9,1,7.2,13,143,2.28,59,99
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.3,3,1,7.5,13,143,1.85,59,99
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,3,1,7.3,13,144,1.87,59,99
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.3,3.2,1,7.3,13,142,1.85,59,98
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.3,2.9,1,7.2,13,146,1.89,59,98
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.3,2.9,1,7.2,13,145,1.88,59,98
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,2.9,1,7.3,13,144,1.87,58,98
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.3,2.9,1,7,13,146,1.88,59,98
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,3,1,7.4,13,143,1.85,59,98
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,2.9,1,7.4,13,142,1.85,59,97
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,2.9,1,7.5,13,143,1.87,59,97
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.3,3,1,7.2,13,144,1.88,59,97
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,3.1,1,7.4,13,143,1.85,59,97
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,3,1,7.2,13,143,1.85,59,97
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,3,1,7.4,13,142,1.84,58,97
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,2.8,1,7.4,13,143,1.86,59,97
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,3,1,7.3,13,141,1.84,58,97
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,2.8,1,7.2,13,143,1.85,59,97
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,2.9,1,7.2,13,141,1.85,57,97
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,3,1,7.3,13,141,1.84,58,97
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,2.9,1,7.4,13,143,1.86,59,97
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,2.8,1,7.5,13,143,1.86,59,97
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,2.9,1,7.1,13,144,1.86,59,97
VAP-moderate_VC_25DETTblockage_60.0,28,40,6.2,3,1,7.3,13,142,1.85,59,97
